id,name,externalid,,,,
5227,Torricella-Taverne,,,,1295,Sulgen
5230,Vernate,,,,1296,Sulz
5231,Vezia,,,,1297,Sumiswald
5233,Vico Morcote,,,,1298,Summaprada
5236,Collina d'Oro,,,,1299,Sursee
5237,Alto Malcantone,,,,1300,Susch
5238,Monteceneri,,,,1301,Säriswil
5242,Balerna,,,,1302,Sörenberg
5249,Castel San Pietro,,,,1303,Sünikon
5250,Chiasso,,,,1304,Tafers
5251,Coldrerio,,,,1305,Tarasp
5254,Mendrisio,,,,1306,Tatroz
5257,Morbio Inferiore,,,,1307,Taverne
5260,Novazzano,,,,1308,Tegna
5263,Riva San Vitale,,,,1309,Tenna
5266,Stabio,,,,1310,Tenniken
5268,Vacallo,,,,1311,Tennwil
5269,Breggia,,,,1312,Teufen
5281,Biasca,,,,1313,Teuffenthal
5287,Riviera,,,,1314,Thal
53,Bülach,,,,1315,Thayngen
5304,Bosco/Gurin,,,,1316,Thierachern
5307,Campo (Vallemaggia),,,,1317,Thun
5309,Cerentino,,,,1318,Thun-Gwatt
5310,Cevio,,,,1319,Thundorf
5315,Linescio,,,,1320,Thunstetten
5317,Maggia,,,,1321,Thusis
5323,Lavizzara,,,,1322,Thörigen
5324,Avegno Gordevio,,,,1323,Titterten
533,Bätterkinden,,,,1324,Tomils
535,Deisswil bei Münchenbuchsee,,,,1325,Tramelan
536,Diemerswil,,,,1326,Trans
538,Fraubrunnen,,,,1327,Trasadingen
5391,C'za Cadenazzo/Monteceneri,,,,1328,Trey
5394,C'za Capriasca/Lugano,,,,1329,Treyvaux
5396,Terre di Pedemonte,,,,1330,Trimbach
5397,Centovalli,,,,1331,Trimmis
5398,Gambarogno,,,,1332,Trogen
54,Dietlikon,,,,1333,Troistorrents
540,Jegenstorf,,,,1334,Trub
5401,Aigle,,,,1335,Trubschachen
5402,Bex,,,,1336,Trübbach
5403,Chessel,,,,1337,Turbenthal
5404,Corbeyrier,,,,1338,Turtmann
5405,Gryon,,,,1339,Tuttwil
5406,Lavey-Morcles,,,,1340,Twann
5407,Leysin,,,,1341,Tägertschi
5408,Noville,,,,1342,Tägerwilen
5409,Ollon,,,,1343,Täuffelen
541,Iffwil,,,,1344,Törbel
5410,Ormont-Dessous,,,,1345,Udligenswil
5411,Ormont-Dessus,,,,1346,Uebeschi
5412,Rennaz,,,,1347,Uerikon
5413,Roche (VD),,,,1348,Uesslingen
5414,Villeneuve (VD),,,,1349,Uetendorf
5415,Yvorne,,,,1350,Uettligen
5656,Hautemorges,,,,1351,Uitikon-Waldegg
5423,Ballens,,,,1352,Umiken
5424,Berolle,,,,1353,Unterbäch
5425,Bière,,,,1354,Unterendingen
5426,Bougy-Villars,,,,1355,Unterengstringen
5427,Féchy,,,,1356,Unterentfelden
5428,Gimel,,,,1357,Unterlunkhofen
5429,Longirod,,,,1358,Unterseen
543,Mattstetten,,,,1359,Untersiggenthal
5430,Marchissy,,,,1360,Unterstammheim
5431,Mollens (VD),,,,1361,Unterwasser
5434,Saint-George,,,,1362,Unterägeri
5435,Saint-Livres,,,,1363,Urnäsch
5436,Saint-Oyens,,,,1364,Ursy
5437,Saubraz,,,,1365,Uster
544,Moosseedorf,,,,1366,Uttingen
5451,Avenches,,,,1367,Utzenstorf
5456,Cudrefin,,,,1368,Uvrier
5458,Faoug,,,,1369,Uznach
546,Münchenbuchsee,,,,1370,Uzwil
5464,Vully-les-Lacs,,,,1371,Uzwil SG
5471,Bettens,,,,1372,Vacallo
5472,Bournens,,,,1373,Val d'Illiez
5473,Boussens,,,,1374,Valens
5474,La Chaux (Cossonay),,,,1375,Valeyres sous Ursins
5475,Chavannes-le-Veyron,,,,1376,Vallorbe
5476,Chevilly,,,,1377,Vauffelin
5477,Cossonay,,,,1378,Vella
5479,Cuarnens,,,,1379,Vellerat
5480,Daillens,,,,1380,Veltheim
5481,Dizy,,,,1381,Vercorin
5482,Eclépens,,,,1382,Verscio
5483,Ferreyres,,,,1383,Vevey
5484,Gollion,,,,1384,Veysonnaz
5485,Grancy,,,,1385,Vezia
5486,L'Isle,,,,1386,Vich
5487,Lussery-Villars,,,,1387,Villargiroud
5488,Mauraz,,,,1388,Villarlod
5489,Mex (VD),,,,1389,Villars sur Glâne
5490,Moiry,,,,1390,Villars-le-Terroir
5491,Mont-la-Ville,,,,1391,Villars-s-Glâne
5492,Montricher,,,,1392,Villars-sur-Glâne
5493,Orny,,,,1393,Villaz-St-Pierre
5495,Penthalaz,,,,1394,Villeneuve
5496,Penthaz,,,,1395,Villeret
5497,Pompaples,,,,1396,Villigen
5498,La Sarraz,,,,1397,Villnachern
5499,Senarclens,,,,1398,Villorsonnens
55,Eglisau,,,,1399,Vilters
5501,Sullens,,,,1400,Visp
5503,Vufflens-la-Ville,,,,1401,Vitznau
551,Urtenen-Schönbühl,,,,1402,Volketswil
5511,Assens,,,,1403,Volleges
5512,Bercher,,,,1404,Vollèges
5514,Bottens,,,,1405,Vordemwald
5515,Bretigny-sur-Morrens,,,,1406,Vouvry
5516,Cugy (VD),,,,1407,Vuadens
5518,Echallens,,,,1408,Vuarrens
552,Utzenstorf,,,,1409,Vucherens
5520,Essertines-sur-Yverdon,,,,1410,Vufflens-la-Ville
5521,Etagnières,,,,1411,Vuissens
5522,Fey,,,,1412,Vuisternens-en-Ogoz
5523,Froideville,,,,1413,Vuiteboeuf
5527,Morrens (VD),,,,1414,Vulliens
5529,Oulens-sous-Echallens,,,,1415,Vérossaz
553,Wiggiswil,,,,1416,Wabern
5530,Pailly,,,,1417,Wagen
5531,Penthéréaz,,,,1418,Wagenhausen
5533,Poliez-Pittet,,,,1419,Wagerswil
5534,Rueyres,,,,1420,Wald
5535,Saint-Barthélemy (VD),,,,1421,Wald / AR
5537,Villars-le-Terroir,,,,1422,Walde
5539,Vuarrens,,,,1423,Waldkirch
554,Wiler bei Utzenstorf,,,,1424,Walenstadt
5540,Montilliez,,,,1425,Walenstadtberg
5541,Goumoëns,,,,1426,Wallenwil
5551,Bonvillars,,,,1427,Waltensburg
5552,Bullet,,,,1428,Waltenschwil
5553,Champagne,,,,1429,Walterswil
5554,Concise,,,,1430,Wangen
5555,Corcelles-près-Concise,,,,1431,Wangen b. Olten
5556,Fiez,,,,1432,Wangen bei Olten
5557,Fontaines-sur-Grandson,,,,1433,Wangenried
5559,Giez,,,,1434,Wangs
556,Zielebach,,,,1435,Watt
5560,Grandevent,,,,1436,Wattenwil
5561,Grandson,,,,1437,Wattwil
5562,Mauborget,,,,1438,Wauwil
5563,Mutrux,,,,1439,Weesen
5564,Novalles,,,,1440,Wegenstetten
5565,Onnens (VD),,,,1441,Weggis
5566,Provence,,,,1442,Weier i.E.
5568,Sainte-Croix,,,,1443,Weinfelden
557,Zuzwil ,,,,1444,Weingarten
5571,Tévenon,,,,1445,Weiningen
5581,Belmont-sur-Lausanne,,,,1446,Weissbad
5582,Cheseaux-sur-Lausanne,,,,1447,Weisslingen
5583,Crissier,,,,1448,Weisstannen
5584,Epalinges,,,,1449,Weite
5585,Jouxtens-Mézery,,,,1450,Wengen
5586,Lausanne,,,,1451,Wenslingen
5587,Le Mont-sur-Lausanne,,,,1452,Werdenberg
5588,Paudex,,,,1453,Wermatswil
5589,Prilly,,,,1454,Wettingen
5590,Pully,,,,1455,Wettswil
5591,Renens (VD),,,,1456,Wetzikon
5592,Romanel-sur-Lausanne,,,,1457,Wichtrach
56,Embrach,,,,1458,Widen
5601,Chexbres,,,,1459,Widnau
5604,Forel (Lavaux),,,,1460,Wiesenberg
5606,Lutry,,,,1461,Wiesendangen
5607,Puidoux,,,,1462,Wil
5609,Rivaz,,,,1463,Wil (AG)
561,Adelboden,,,,1464,Wil bei Turgi
5610,Saint-Saphorin (Lavaux),,,,1465,Wila
5611,Savigny,,,,1466,Wildegg
5613,Bourg-en-Lavaux,,,,1467,Wildhaus
562,Aeschi bei Spiez,,,,1468,Wilen
5621,Aclens,,,,1469,Wilen bei Wollerau
5622,Bremblens,,,,1470,Wiler
5623,Buchillon,,,,1471,Wiler Lötschen
5624,Bussigny,,,,1472,Wileroltigen
5627,Chavannes-près-Renens,,,,1473,Willerzell
5628,Chigny,,,,1474,Willisau
5629,Clarmont,,,,1475,Windisch
563,Frutigen,,,,1476,Winkel
5631,Denens,,,,1477,Winterberg
5632,Denges,,,,1478,Winterthur
5633,Echandens,,,,1479,Wittenbach
5634,Echichens,,,,1480,Wittnau
5635,Ecublens (VD),,,,1481,Wohlen
5636,Etoy,,,,1482,Wohlen AG
5637,Lavigny,,,,1483,Wohlen b. Bern
5638,Lonay,,,,1484,Wohlenschwil
5639,Lully (VD),,,,1485,Wolfertswil
564,Kandergrund,,,,1486,Wolfhalden
5640,Lussy-sur-Morges,,,,1487,Wolfhausen
5642,Morges,,,,1488,Wolfisberg
5643,Préverenges,,,,1489,Wolhusen
5645,Romanel-sur-Morges,,,,1490,Wollerau
5646,Saint-Prex,,,,1491,Worb
5648,Saint-Sulpice (VD),,,,1492,Worblaufen
5649,Tolochenaz,,,,1493,Worblaufen bei Bern
565,Kandersteg,,,,1494,Wynau
5650,Vaux-sur-Morges,,,,1495,Wädenswil
5651,Villars-Sainte-Croix,,,,1496,Wäldi
5652,Villars-sous-Yens,,,,1497,Wängi
5653,Vufflens-le-Château,,,,1498,Wöflinswil
5654,Vullierens,,,,1499,Wölflinswil
5655,Yens,,,,1500,Würenlingen
566,Krattigen,,,,1501,Würenlos
5661,Boulens,,,,1502,Yens
5663,Bussy-sur-Moudon,,,,1503,Yverdon
5665,Chavannes-sur-Moudon,,,,1504,Yvonand
5669,Curtilles,,,,1505,Zauggenried
567,Reichenbach im Kandertal,,,,1506,Zeihen
5671,Dompierre (VD),,,,1507,Zeiningen
5673,Hermenches,,,,1508,Zell
5674,Lovatens,,,,1509,Zermatt
5675,Lucens,,,,1510,Zezikon
5678,Moudon,,,,1511,Ziefen
5680,Ogens,,,,1512,Ziegelbrücke
5683,Prévonloup,,,,1513,Zihlschlacht
5684,Rossenges,,,,1514,Zillis
5688,Syens,,,,1515,Zimmerwald
5690,Villars-le-Comte,,,,1516,Zizers
5692,Vucherens,,,,1517,Zofingen
5693,Montanaire,,,,1518,Zollbrück
57,Freienstein-Teufen,,,,1519,Zollikofen
5701,Arnex-sur-Nyon,,,,1520,Zollikon
5702,Arzier-Le Muids,,,,1521,Zuchwil
5703,Bassins,,,,1522,Zuckenriet
5704,Begnins,,,,1523,Zufikon
5705,Bogis-Bossey,,,,1524,Zug
5706,Borex,,,,1525,Zullwil
5707,Chavannes-de-Bogis,,,,1526,Zunzgen
5708,Chavannes-des-Bois,,,,1527,Zuoz
5709,Chéserex,,,,1528,Zuzgen
571,Beatenberg,,,,1529,Zuzwil
5710,Coinsins,,,,1530,Zweidelen
5711,Commugny,,,,1531,Zweidlen
5712,Coppet,,,,1532,Zweisimmen
5714,Crassier,,,,1533,Zwingen
5715,Duillier,,,,1534,Züberwangen
5716,Eysins,,,,1535,Zürich
5717,Founex,,,,1536,champlan
5718,Genolier,,,,1537,la Tour-de-Peilz
5719,Gingins,,,,1538,le Vaud
572,Bönigen,,,,1539,le vaud
5720,Givrins,,,,,
5721,Gland,,,,,
5722,Grens,,,,,
5723,Mies,,,,,
5724,Nyon,,,,,
5725,Prangins,,,,,
5726,La Rippe,,,,,
5727,Saint-Cergue,,,,,
5728,Signy-Avenex,,,,,
5729,Tannay,,,,,
573,Brienz ,,,,,
5730,Trélex,,,,,
5731,Le Vaud,,,,,
5732,Vich,,,,,
574,Brienzwiler,,,,,
5741,L'Abergement,,,,,
5742,Agiez,,,,,
5743,Arnex-sur-Orbe,,,,,
5744,Ballaigues,,,,,
5745,Baulmes,,,,,
5746,Bavois,,,,,
5747,Bofflens,,,,,
5748,Bretonnières,,,,,
5749,Chavornay,,,,,
575,Därligen,,,,,
5750,Les Clées,,,,,
5752,Croy,,,,,
5754,Juriens,,,,,
5755,Lignerolle,,,,,
5756,Montcherand,,,,,
5757,Orbe,,,,,
5758,La Praz,,,,,
5759,Premier,,,,,
576,Grindelwald,,,,,
5760,Rances,,,,,
5761,Romainmôtier-Envy,,,,,
5762,Sergey,,,,,
5763,Valeyres-sous-Rances,,,,,
5764,Vallorbe,,,,,
5765,Vaulion,,,,,
5766,Vuiteboeuf,,,,,
577,Gsteigwiler,,,,,
578,Gündlischwand,,,,,
5785,Corcelles-le-Jorat,,,,,
5788,Essertes,,,,,
579,Habkern,,,,,
5790,Maracon,,,,,
5792,Montpreveyres,,,,,
5798,Ropraz,,,,,
5799,Servion,,,,,
58,Glattfelden,,,,,
580,Hofstetten bei Brienz,,,,,
5803,Vulliens,,,,,
5804,Jorat-Menthue,,,,,
5805,Oron,,,,,
5806,Jorat-Mézières,,,,,
581,Interlaken,,,,,
5812,Champtauroz,,,,,
5813,Chevroux,,,,,
5816,Corcelles-près-Payerne,,,,,
5817,Grandcour,,,,,
5819,Henniez,,,,,
582,Iseltwald,,,,,
5821,Missy,,,,,
5822,Payerne,,,,,
5827,Trey,,,,,
5828,Treytorrens (Payerne),,,,,
5830,Villarzel,,,,,
5831,Valbroye,,,,,
584,Lauterbrunnen,,,,,
5841,Château-d'Oex,,,,,
5842,Rossinière,,,,,
5843,Rougemont,,,,,
585,Leissigen,,,,,
5851,Allaman,,,,,
5852,Bursinel,,,,,
5853,Bursins,,,,,
5854,Burtigny,,,,,
5855,Dully,,,,,
5856,Essertines-sur-Rolle,,,,,
5857,Gilly,,,,,
5858,Luins,,,,,
5859,Mont-sur-Rolle,,,,,
586,Lütschental,,,,,
5860,Perroy,,,,,
5861,Rolle,,,,,
5862,Tartegnin,,,,,
5863,Vinzel,,,,,
587,Matten bei Interlaken,,,,,
5871,L'Abbaye,,,,,
5872,Le Chenit,,,,,
5873,Le Lieu,,,,,
588,Niederried bei Interlaken,,,,,
5881,Blonay,,,,,
5882,Chardonne,,,,,
5883,Corseaux,,,,,
5884,Corsier-sur-Vevey,,,,,
5885,Jongny,,,,,
5886,Montreux,,,,,
5888,Saint-Légier-La Chiésaz,,,,,
5889,La Tour-de-Peilz,,,,,
589,Oberried am Brienzersee,,,,,
5890,Vevey,,,,,
5891,Veytaux,,,,,
59,Hochfelden,,,,,
590,Ringgenberg ,,,,,
5902,Belmont-sur-Yverdon,,,,,
5903,Bioley-Magnoux,,,,,
5904,Chamblon,,,,,
5905,Champvent,,,,,
5907,Chavannes-le-Chêne,,,,,
5908,Chêne-Pâquier,,,,,
5909,Cheseaux-Noréaz,,,,,
591,Saxeten,,,,,
5910,Cronay,,,,,
5911,Cuarny,,,,,
5912,Démoret,,,,,
5913,Donneloye,,,,,
5914,Ependes (VD),,,,,
5919,Mathod,,,,,
592,Schwanden bei Brienz,,,,,
5921,Molondin,,,,,
5922,Montagny-près-Yverdon,,,,,
5923,Oppens,,,,,
5924,Orges,,,,,
5925,Orzens,,,,,
5926,Pomy,,,,,
5928,Rovray,,,,,
5929,Suchy,,,,,
593,Unterseen,,,,,
5930,Suscévaz,,,,,
5931,Treycovagnes,,,,,
5932,Ursins,,,,,
5933,Valeyres-sous-Montagny,,,,,
5934,Valeyres-sous-Ursins,,,,,
5935,Villars-Epeney,,,,,
5937,Vugelles-La Mothe,,,,,
5938,Yverdon-les-Bains,,,,,
5939,Yvonand,,,,,
594,Wilderswil,,,,,
6,Kappel am Albis,,,,,
60,Höri,,,,,
6002,Brig-Glis,,,,,
6004,Eggerberg,,,,,
6007,Naters,,,,,
6008,Ried-Brig,,,,,
6009,Simplon,,,,,
6010,Termen,,,,,
6011,Zwischbergen,,,,,
602,Arni ,,,,,
6021,Ardon,,,,,
6022,Chamoson,,,,,
6023,Conthey,,,,,
6024,Nendaz,,,,,
6025,Vétroz,,,,,
603,Biglen,,,,,
6032,Bourg-Saint-Pierre,,,,,
6033,Liddes,,,,,
6034,Orsières,,,,,
6035,Sembrancher,,,,,
605,Bowil,,,,,
6052,Bellwald,,,,,
6054,Binn,,,,,
6056,Ernen,,,,,
6057,Fiesch,,,,,
6058,Fieschertal,,,,,
606,Brenzikofen,,,,,
6061,Lax,,,,,
607,Freimettigen,,,,,
6076,Obergoms,,,,,
6077,Goms,,,,,
608,Grosshöchstetten,,,,,
6082,Ayent,,,,,
6083,Evolène,,,,,
6084,Hérémence,,,,,
6087,Saint-Martin (VS),,,,,
6089,Vex,,,,,
609,Häutligen,,,,,
6090,Mont-Noble,,,,,
61,Hüntwangen,,,,,
610,Herbligen,,,,,
6101,Agarn,,,,,
6102,Albinen,,,,,
6104,Ergisch,,,,,
6109,Inden,,,,,
611,Kiesen,,,,,
6110,Leuk,,,,,
6111,Leukerbad,,,,,
6112,Oberems,,,,,
6113,Salgesch,,,,,
6116,Varen,,,,,
6117,Guttet-Feschel,,,,,
6118,Gampel-Bratsch,,,,,
6119,Turtmann-Unterems,,,,,
612,Konolfingen,,,,,
613,Landiswil,,,,,
6131,Bovernier,,,,,
6133,Fully,,,,,
6134,Isérables,,,,,
6135,Leytron,,,,,
6137,Martigny-Combe,,,,,
6139,Riddes,,,,,
614,Linden,,,,,
6140,Saillon,,,,,
6141,Saxon,,,,,
6142,Trient,,,,,
615,Mirchel,,,,,
6151,Champéry,,,,,
6152,Collombey-Muraz,,,,,
6153,Monthey,,,,,
6154,Port-Valais,,,,,
6155,Saint-Gingolph,,,,,
6156,Troistorrents,,,,,
6157,Val-d'Illiez,,,,,
6158,Vionnaz,,,,,
6159,Vouvry,,,,,
616,Münsingen,,,,,
617,Niederhünigen,,,,,
6172,Bister,,,,,
6173,Bitsch,,,,,
6177,Grengiols,,,,,
6181,Riederalp,,,,,
619,Oberdiessbach,,,,,
6191,Ausserberg,,,,,
6192,Blatten,,,,,
6193,Bürchen,,,,,
6194,Eischoll,,,,,
6195,Ferden,,,,,
6197,Kippel,,,,,
6198,Niedergesteln,,,,,
6199,Raron,,,,,
62,Kloten,,,,,
620,Oberthal,,,,,
6201,Unterbäch,,,,,
6202,Wiler (Lötschen),,,,,
6203,Mörel-Filet,,,,,
6204,Steg-Hohtenn,,,,,
6205,Bettmeralp,,,,,
6211,Collonges,,,,,
6212,Dorénaz,,,,,
6213,Evionnaz,,,,,
6214,Finhaut,,,,,
6215,Massongex,,,,,
6217,Saint-Maurice,,,,,
6218,Salvan,,,,,
6219,Vernayaz,,,,,
622,Oppligen,,,,,
6220,Vérossaz,,,,,
623,Rubigen,,,,,
6232,Chalais,,,,,
6235,Chippis,,,,,
6238,Grône,,,,,
6239,Icogne,,,,,
6240,Lens,,,,,
6246,Saint-Léonard,,,,,
6248,Sierre,,,,,
6252,Anniviers,,,,,
6253,Crans-Montana,,,,,
626,Walkringen,,,,,
6261,Arbaz,,,,,
6263,Grimisuat,,,,,
6265,Savièse,,,,,
6266,Sion,,,,,
6267,Veysonnaz,,,,,
627,Worb,,,,,
628,Zäziwil,,,,,
6281,Baltschieder,,,,,
6282,Eisten,,,,,
6283,Embd,,,,,
6285,Grächen,,,,,
6286,Lalden,,,,,
6287,Randa,,,,,
6288,Saas-Almagell,,,,,
6289,Saas-Balen,,,,,
629,Oberhünigen,,,,,
6290,Saas-Fee,,,,,
6291,Saas-Grund,,,,,
6292,St. Niklaus,,,,,
6293,Stalden (VS),,,,,
6294,Staldenried,,,,,
6295,Täsch,,,,,
6296,Törbel,,,,,
6297,Visp,,,,,
6298,Visperterminen,,,,,
6299,Zeneggen,,,,,
63,Lufingen,,,,,
630,Allmendingen,,,,,
6300,Zermatt,,,,,
632,Wichtrach,,,,,
64,Nürensdorf,,,,,
6404,Boudry,,,,,
6408,Cortaillod,,,,,
6413,Rochefort,,,,,
6416,Milvignes,,,,,
6417,La Grande Béroche,,,,,
6421,La Chaux-de-Fonds,,,,,
6422,Les Planchettes,,,,,
6423,La Sagne,,,,,
6432,La Brévine,,,,,
6433,Brot-Plamboz,,,,,
6434,Le Cerneux-Péquignot,,,,,
6435,La Chaux-du-Milieu,,,,,
6437,Les Ponts-de-Martel,,,,,
6451,Cornaux,,,,,
6452,Cressier (NE),,,,,
6453,Enges,,,,,
6454,Hauterive (NE),,,,,
6455,Le Landeron,,,,,
6456,Lignières,,,,,
6459,Saint-Blaise,,,,,
6461,La Tène,,,,,
6487,Val-de-Ruz,,,,,
65,Oberembrach,,,,,
6504,La Côte-aux-Fées,,,,,
6511,Les Verrières,,,,,
6512,Val-de-Travers,,,,,
66,Opfikon,,,,,
6601,Aire-la-Ville,,,,,
6602,Anières,,,,,
6603,Avully,,,,,
6604,Avusy,,,,,
6605,Bardonnex,,,,,
6606,Bellevue,,,,,
6607,Bernex,,,,,
6608,Carouge (GE),,,,,
6609,Cartigny,,,,,
661,Clavaleyres,,,,,
6610,Céligny,,,,,
6611,Chancy,,,,,
6612,Chêne-Bougeries,,,,,
6613,Chêne-Bourg,,,,,
6614,Choulex,,,,,
6615,Collex-Bossy,,,,,
6616,Collonge-Bellerive,,,,,
6617,Cologny,,,,,
6618,Confignon,,,,,
6619,Corsier (GE),,,,,
662,Ferenbalm,,,,,
6620,Dardagny,,,,,
6621,Genève,,,,,
6622,Genthod,,,,,
6623,Le Grand-Saconnex,,,,,
6624,Gy,,,,,
6625,Hermance,,,,,
6626,Jussy,,,,,
6627,Laconnex,,,,,
6628,Lancy,,,,,
6629,Meinier,,,,,
663,Frauenkappelen,,,,,
6630,Meyrin,,,,,
6631,Onex,,,,,
6632,Perly-Certoux,,,,,
6633,Plan-les-Ouates,,,,,
6634,Pregny-Chambésy,,,,,
6635,Presinge,,,,,
6636,Puplinge,,,,,
6637,Russin,,,,,
6638,Satigny,,,,,
6639,Soral,,,,,
6640,Thônex,,,,,
6641,Troinex,,,,,
6642,Vandoeuvres,,,,,
6643,Vernier,,,,,
6644,Versoix,,,,,
6645,Veyrier,,,,,
665,Gurbrü,,,,,
666,Kriechenwil,,,,,
667,Laupen,,,,,
668,Mühleberg,,,,,
669,Münchenwiler,,,,,
67,Rafz,,,,,
670,Neuenegg,,,,,
6702,Boécourt,,,,,
6703,Bourrignon,,,,,
6704,Châtillon (JU),,,,,
6706,Courchapoix,,,,,
6708,Courrendlin,,,,,
6709,Courroux,,,,,
671,Wileroltigen,,,,,
6710,Courtételle,,,,,
6711,Delémont,,,,,
6712,Develier,,,,,
6713,Ederswiler,,,,,
6715,Mervelier,,,,,
6716,Mettembert,,,,,
6718,Movelier,,,,,
6719,Pleigne,,,,,
6721,Rossemaison,,,,,
6722,Saulcy,,,,,
6724,Soyhières,,,,,
6729,Haute-Sorne,,,,,
6730,Val Terbi,,,,,
6741,Le Bémont (JU),,,,,
6742,Les Bois,,,,,
6743,Les Breuleux,,,,,
6744,La Chaux-des-Breuleux,,,,,
6745,Les Enfers,,,,,
6748,Les Genevez (JU),,,,,
6750,Lajoux (JU),,,,,
6751,Montfaucon,,,,,
6753,Muriaux,,,,,
6754,Le Noirmont,,,,,
6757,Saignelégier,,,,,
6758,Saint-Brais,,,,,
6759,Soubey,,,,,
6771,Alle,,,,,
6773,Beurnevésin,,,,,
6774,Boncourt,,,,,
6775,Bonfol,,,,,
6778,Bure,,,,,
6781,Coeuve,,,,,
6782,Cornol,,,,,
6783,Courchavon,,,,,
6784,Courgenay,,,,,
6785,Courtedoux,,,,,
6787,Damphreux,,,,,
6789,Fahy,,,,,
6790,Fontenais,,,,,
6792,Grandfontaine,,,,,
6793,Lugnez,,,,,
68,Rorbas,,,,,
6800,Porrentruy,,,,,
6806,Vendlincourt,,,,,
6807,Basse-Allaine,,,,,
6808,Clos du Doubs,,,,,
6809,Haute-Ajoie,,,,,
681,Belprahon,,,,,
6810,La Baroche,,,,,
683,Champoz,,,,,
687,Corcelles ,,,,,
69,Wallisellen,,,,,
690,Court,,,,,
691,Crémines,,,,,
692,Eschert,,,,,
694,Grandval,,,,,
696,Loveresse,,,,,
7,Knonau,,,,,
70,Wasterkingen,,,,,
700,Moutier,,,,,
701,Perrefitte,,,,,
703,Reconvilier,,,,,
704,Roches ,,,,,
706,Saicourt,,,,,
707,Saules ,,,,,
708,Schelten,,,,,
709,Seehof,,,,,
71,Wil (ZH),,,,,
711,Sorvilier,,,,,
713,Tavannes,,,,,
715,Rebévelier,,,,,
716,Petit-Val,,,,,
717,Valbirse,,,,,
72,Winkel,,,,,
723,La Neuveville,,,,,
724,Nods,,,,,
726,Plateau de Diesse,,,,,
731,Aegerten,,,,,
732,Bellmund,,,,,
733,Brügg,,,,,
734,Bühl,,,,,
735,Epsach,,,,,
736,Hagneck,,,,,
737,Hermrigen,,,,,
738,Jens,,,,,
739,Ipsach,,,,,
740,Ligerz,,,,,
741,Merzligen,,,,,
742,Mörigen,,,,,
743,Nidau,,,,,
744,Orpund,,,,,
745,Port,,,,,
746,Safnern,,,,,
747,Scheuren,,,,,
748,Schwadernau,,,,,
749,Studen ,,,,,
750,Sutz-Lattrigen,,,,,
751,Täuffelen,,,,,
754,Walperswil,,,,,
755,Worben,,,,,
756,Twann-Tüscherz,,,,,
761,Därstetten,,,,,
762,Diemtigen,,,,,
763,Erlenbach im Simmental,,,,,
766,Oberwil im Simmental,,,,,
767,Reutigen,,,,,
768,Spiez,,,,,
769,Wimmis,,,,,
770,Stocken-Höfen,,,,,
782,Guttannen,,,,,
783,Hasliberg,,,,,
784,Innertkirchen,,,,,
785,Meiringen,,,,,
786,Schattenhalb,,,,,
791,Boltigen,,,,,
792,Lenk,,,,,
793,St. Stephan,,,,,
794,Zweisimmen,,,,,
8,Maschwanden,,,,,
81,Bachs,,,,,
82,Boppelsen,,,,,
83,Buchs (ZH),,,,,
84,Dällikon,,,,,
841,Gsteig,,,,,
842,Lauenen,,,,,
843,Saanen,,,,,
85,Dänikon,,,,,
852,Guggisberg,,,,,
853,Rüschegg,,,,,
855,Schwarzenburg,,,,,
86,Dielsdorf,,,,,
861,Belp,,,,,
863,Burgistein,,,,,
866,Gerzensee,,,,,
867,Gurzelen,,,,,
868,Jaberg,,,,,
869,Kaufdorf,,,,,
87,Hüttikon,,,,,
870,Kehrsatz,,,,,
872,Kirchdorf ,,,,,
889,Thurnen,,,,,
877,Niedermuhlern,,,,,
88,Neerach,,,,,
880,Rüeggisberg,,,,,
883,Seftigen,,,,,
884,Toffen,,,,,
885,Uttigen,,,,,
886,Wattenwil,,,,,
888,Wald ,,,,,
89,Niederglatt,,,,,
9,Mettmenstetten,,,,,
90,Niederhasli,,,,,
901,Eggiwil,,,,,
902,Langnau im Emmental,,,,,
903,Lauperswil,,,,,
904,Röthenbach im Emmental,,,,,
905,Rüderswil,,,,,
906,Schangnau,,,,,
907,Signau,,,,,
908,Trub,,,,,
909,Trubschachen,,,,,
91,Niederweningen,,,,,
92,Oberglatt,,,,,
921,Amsoldingen,,,,,
922,Blumenstein,,,,,
923,Buchholterberg,,,,,
924,Eriz,,,,,
925,Fahrni,,,,,
927,Heiligenschwendi,,,,,
928,Heimberg,,,,,
929,Hilterfingen,,,,,
93,Oberweningen,,,,,
931,Homberg,,,,,
932,Horrenbach-Buchen,,,,,
934,Oberhofen am Thunersee,,,,,
935,Oberlangenegg,,,,,
936,Pohlern,,,,,
938,Sigriswil,,,,,
939,Steffisburg,,,,,
94,Otelfingen,,,,,
940,Teuffenthal ,,,,,
941,Thierachern,,,,,
942,Thun,,,,,
943,Uebeschi,,,,,
944,Uetendorf,,,,,
945,Unterlangenegg,,,,,
946,Wachseldorn,,,,,
947,Zwieselberg,,,,,
948,Forst-Längenbühl,,,,,
95,Regensberg,,,,,
951,Affoltern im Emmental,,,,,
952,Dürrenroth,,,,,
953,Eriswil,,,,,
954,Huttwil,,,,,
955,Lützelflüh,,,,,
956,Rüegsau,,,,,
957,Sumiswald,,,,,
958,Trachselwald,,,,,
959,Walterswil ,,,,,
96,Regensdorf,,,,,
960,Wyssachen,,,,,
